O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
65.3,300.8967,21.3718,49.5663,8.49921599,298.686589,814.6,5.24912185,-14.0042211,-1.4644423,3.53897001
65.2,300.9345,21.37,49.2779,8.45241871,298.256572,817.7,5.25989239,-15.6717095,-1.38576258,3.35486365
65.4,300.9686,21.37,48.9,8.39063355,297.745635,821.5,5.27425652,-16.0186985,-1.34611895,3.34015048
66,300.9071,21.2645,48.1206,8.20717673,296.54669,824.6,5.31584987,-16.6193611,-1.25870154,3.34459077
66.3,301.0287,21.3478,47.7533,8.18968896,296.209149,828.6,5.32143823,-16.7310878,-1.21110139,3.33936495
66.4,300.9749,21.2611,47.2435,8.06189565,295.38292,832.6,5.35091014,-17.2427144,-1.13142991,3.34587662
66,301.1344,21.385,46.839,8.05683953,295.093406,835.7,5.35422447,-17.9632399,-0.822537362,3.34021441
65.4,301.0666,21.2909,46.5545,7.96406127,294.517289,839.6,5.37545751,-18.6062679,-0.712585421,3.3365553
65.7,301.177,21.3588,46.7663,8.03784978,294.764811,843.5,5.35843024,-18.7126733,-0.615392718,3.33621763
65.5,301.241,21.3874,47.4525,8.17404083,295.474897,847.5,5.32586071,-16.6748942,-0.496660604,3.55557959
65.3,301.2076,21.3197,47.7433,8.19363,295.55399,851.5,5.32002145,-17.0235943,-0.31003614,3.56263509
65.1,301.0933,21.1663,48.0753,8.17731682,295.484696,855.6,5.32136201,-17.5932485,-0.183742898,3.5562564
65.3,301.0965,21.1318,48.8282,8.29206468,296.12033,859.6,5.29342317,-17.7154967,0.0628636318,3.55944492
65.6,301.1057,21.1013,49.5131,8.39717788,296.680185,863.8,5.26821985,-17.8272915,0.00363482207,3.55999814
65.8,301.0995,21.0631,50.0292,8.4683978,297.063453,867.7,5.25104664,-20.091907,0.2665396,3.35563095
65.5,301.1194,21.0507,50.1258,8.48166684,297.046155,871.7,5.24777584,-19.5294997,0.741329215,3.34309161
66.5,301.1548,21.0312,50.2427,8.4966902,296.977434,876.7,5.24398747,-19.1937375,0.9454983,3.33620784
68.3,301.0007,20.8382,50.8639,8.50463725,297.106472,880.8,5.23891813,-17.9814809,1.41856709,3.34470971
