O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
66.6,303.0302,27.6654,47.7837,11.386099,324.473796,381.6,4.79484795,-1.7734468,4.34790128,-1.50191694
67,302.857,27.4477,47.2942,11.1311442,322.96247,387.3,4.83340203,-1.95757603,4.25311109,-1.74955059
66.5,302.8583,27.3868,47.417,11.1283134,322.792222,394.5,4.83288838,-2.0567208,4.15321455,-1.9067535
66.3,302.8849,27.3464,47.6258,11.1598317,322.794046,400.4,4.82696566,-2.10682155,4.16090209,-1.8952326
66.4,302.8958,27.2933,47.8411,11.1840244,322.775567,405.7,4.82207418,-2.14633401,4.23555093,-1.7743757
66.6,302.8961,27.2396,47.9325,11.1772703,322.597143,411.3,4.82232757,-2.27168259,4.05722267,-2.01490551
66.7,302.9313,27.2128,48.0072,11.1851155,322.453076,418.6,4.82058744,-2.33332098,4.05719981,-2.00481419
66.9,302.8129,27.0335,48.2152,11.1236493,322.064365,425.7,4.82793719,-2.55102018,4.04677877,-1.92383737
66.8,302.8065,26.9577,48.61,11.1743713,322.224259,434.9,4.81823739,-2.60409611,3.94820452,-2.2051935
66.6,302.8517,26.939,48.6283,11.1746092,322.010915,442.5,4.81789434,-2.3843732,3.95253536,-2.68614025
66.1,302.8885,26.9001,48.978,11.2396976,322.189785,451.7,4.8064659,-2.29379862,4.08577804,-2.77669189
65.6,302.773,26.7084,49.1621,11.1650182,321.676866,458.6,4.81574847,-2.4608162,4.08020968,-2.77189795
65.3,302.8222,26.6893,49.296,11.1918302,321.619433,465.3,4.8109772,-2.60313005,4.00404753,-2.71779835
65.8,302.8679,26.6773,49.2411,11.1789082,321.336652,470.3,4.8129307,-2.82590636,3.81362426,-2.7088896
67,302.8784,26.6228,49.268,11.1574785,321.028928,476.3,4.81561512,-3.1953706,3.62730568,-2.59280914
67.5,302.7875,26.4673,49.4618,11.107512,320.66541,483.6,4.8214437,-3.44428136,3.55438394,-2.61517851
67.3,302.9131,26.5246,49.6062,11.1868667,320.844539,490.5,4.80912746,-3.70043333,3.53736993,-2.35844572
67.5,302.7864,26.328,49.9187,11.1364893,320.515595,497.5,4.81432838,-3.68438433,3.54638269,-2.59497999
68.3,302.6776,26.1495,49.9199,11.0285413,319.793699,505.5,4.82957211,-3.79988375,3.62654569,-2.5933563
68.3,302.7438,26.1343,50.2743,11.1076763,320.019627,515.9,4.81600041,-3.8818111,3.57794621,-2.65682013
66.8,302.7651,26.0776,50.2095,11.0660988,319.536794,524.6,4.82206318,-3.54748516,3.8156977,-2.80115571
66.2,302.8135,26.0473,50.1001,11.0321099,319.067863,531.4,4.82730454,-3.22068363,4.03531159,-2.98506896
66.7,302.8283,26.0009,50.2304,11.0384719,318.93892,537.3,4.82547385,-2.95983357,4.20544607,-3.20910009
67.2,302.7356,25.8451,50.07,10.9095575,318.085003,543.8,4.84486834,-3.10375955,4.22784092,-3.18602234
67.3,302.751,25.7949,50.0954,10.8909742,317.786473,551.7,4.84723747,-3.18028621,4.36794,-2.99495832
66.9,302.7647,25.7379,50.3835,10.9258047,317.821726,559.6,4.84033789,-3.76791599,4.02220273,-2.84209609
67.2,302.7999,25.7051,50.5692,10.953663,317.78783,567.6,4.83504539,-3.94613431,3.98496725,-2.78202013
66.7,302.7857,25.6105,50.7306,10.9373339,317.50769,576.9,4.83628868,-4.104284,3.96549129,-2.79272606
