O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
69.6,303.8482,28.1512,57.092,14.07127654,339.5595257,430.6,4.42184559,-3.502337866,-0.3508720249,4.176587664
68.6,303.9215,28.1596,57.2961,14.13969986,339.7233682,436.9,4.413550477,-3.317373023,-0.5173321456,4.296567143
67.8,303.975,28.1504,57.2615,14.13374216,339.453866,442.8,4.414137992,-2.995831966,-0.73163229,4.531213546
67.9,303.9817,28.0934,57.5712,14.1739731,339.536126,449.6,4.408314417,-3.431560943,-0.5321453973,4.312693177
67.6,304.0126,28.0613,57.9155,14.24313785,339.7680649,458.6,4.399378932,-3.735851466,-0.5525002962,4.178733233
68.2,304.0628,28.0506,57.7703,14.20825777,339.3254377,467.5,4.403457497,-4.159616006,-0.1304241019,4.038794667
68.8,303.9323,27.8334,57.8071,14.05146211,338.3017123,475.5,4.419314718,-4.485345062,-0.104086842,4.028655598
68.9,304.1285,27.946,58.1104,14.23321579,338.9645854,482.8,4.398782168,-4.414332516,-0.104086842,4.028655598
68.3,303.941,27.6932,58.4053,14.1059821,338.2586234,488.7,4.410389509,-4.337651499,-0.7669995027,4.140254371
68.9,303.9799,27.6605,58.3711,14.08229386,337.8758152,495.8,4.412795177,-4.414465676,-0.8023217772,4.14302785
68.3,303.8525,27.4682,58.4371,13.95033949,337.0567336,502.7,4.426152553,-4.715223967,-1.189864574,4.028764443
67,304.0217,27.5727,58.4494,14.05001722,337.2860595,510.5,4.415404849,-4.005099308,-0.8292380472,4.461694283
66.8,304.0779,27.5507,58.6161,14.08500378,337.2317113,517.8,4.410739419,-4.035792437,-0.8020227713,4.488915178
68,304.1164,27.5212,58.8885,14.137542,337.3396977,524.7,4.403816658,-3.647085163,-0.6132687664,4.799074185
70.6,303.963,27.304,59.116,14.02254858,336.6706097,530.6,4.414589493,-4.331501411,-0.5061776292,4.540069983
71.2,303.9926,27.2707,59.4967,14.09639477,336.9315974,538.7,4.404944805,-4.338046245,-0.3611949308,4.593721871
69.5,304.0575,27.2605,59.3869,14.07380952,336.5166535,546.6,4.407567722,-4.302869804,-0.4918229888,4.640811609
68.8,304.0199,27.1523,59.615,14.05005667,336.2402459,553.9,4.408802553,-4.78098511,-0.3590682623,4.489162754
70,303.9383,27.0059,59.841,13.99300743,335.8302927,559.8,4.413573668,-4.957552393,-0.3569576412,4.4954503
70.4,303.9049,26.9153,59.8688,13.93403264,335.3643525,565.6,4.419498201,-4.813241449,-0.1085497927,4.640530593
69.2,304.0152,26.9584,59.928,13.99450734,335.4225027,572.8,4.412640822,-4.811112328,-0.09251379929,4.649079608
67.5,304.1073,26.979,58.3357,13.64759164,332.9473357,578.7,4.456800551,-6.07517216,-0.08929571566,4.174545068
68,304.1422,26.9507,58.406,13.65123977,332.7690407,585.8,4.45588513,-6.285297708,-0.08887312303,4.139246019
68.7,304.1803,26.9213,58.6109,13.68653979,332.7689742,592.7,4.450894459,-6.35574063,-0.0890749025,4.148643853
69.1,304.2485,26.92,58.62,13.69863803,332.5810471,600.5,4.449326168,-6.864228044,-0.1933539671,4.014145947
69.9,304.3053,26.9006,58.8622,13.75213432,332.6484638,607.8,4.442198245,-6.57024028,-0.09243474249,4.134966967
70,304.366,26.8905,59.0222,13.79297539,332.6444517,614.7,4.436854984,-6.604501816,-0.08907275591,4.148543876
70.6,304.1481,26.6066,58.9518,13.55739925,331.3024303,621.8,4.462556308,-7.47544717,0.2592701588,4.024356877
70.7,304.2081,26.5997,59.2002,13.61996904,331.4476094,629,4.454364143,-7.526211686,0.3571088808,4.024888786
71.1,304.225,26.5529,59.2377,13.60109217,331.1472383,636.5,4.456057812,-7.236058131,0.4923659743,4.133277392
70.3,304.0784,26.3377,59.3365,13.4619352,330.3064027,643.8,4.470727367,-9.846497865,0.4823093066,3.626568624
69.3,304.1014,26.2921,59.4915,13.47170172,330.1656503,649.7,4.46872865,-10.0543022,0.4826696962,3.617441114
69.1,304.3502,26.4555,59.5195,13.6229231,330.5631009,655.8,4.451705056,-11.17143592,0.3334696294,3.409933203
69.1,304.4897,26.5268,59.6059,13.71146139,330.7591829,661.7,4.441483327,-11.15352861,0.3295748924,3.4040829
68.3,304.3146,26.2962,59.6568,13.54560581,329.8248978,669.5,4.45917495,-9.465855838,0.3296224794,3.79852509
68.1,304.3049,26.2317,59.4473,13.45467665,329.136038,675.8,4.469997505,-9.885219612,0.4773339407,3.741978033
67.9,304.3572,26.2205,59.402,13.44528026,328.8526574,680.7,4.471049983,-10.84468143,0.5968513711,3.568632747
68.1,304.2039,26.0054,59.3707,13.27705378,327.8560826,686.9,4.489849462,-10.70460336,0.6221884844,3.674698694
69,304.2124,25.9617,59.37,13.25054893,327.5496997,692.7,4.492688272,-10.52873077,0.8795159597,3.68386352
69,304.2795,25.96,59.295,13.24153906,327.2701569,699.6,4.493864402,-11.00185345,1.056964016,3.571271822
