O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
87.5,303.89,22.8,77.6,14.6909578,330.766652,951,4.26393074,-32.4901523,2.48,1.5
87.6,303.93,22.8,77.6,14.7006661,330.66177,955,4.26281077,-32.6202723,2.49,1.49
87.5,303.86,22.7,77.6,14.613285,330.144602,959,4.27135797,-33.1828747,2.49,1.48
87.6,303.91,22.7,77.8,14.6618319,330.248625,964,4.26572762,-31.1384003,2.58,1.53
87.6,303.85,22.6,78,14.613285,329.940048,968,4.26978734,-31.6446129,2.59,1.51
87.5,303.8,22.5,78.3,14.5938649,329.747489,973,4.27047515,-30.1264456,2.69,1.55
87.5,303.85,22.5,78.6,14.6618319,329.965223,978,4.26258818,-30.2402911,2.7,1.53
87.5,303.91,22.5,78.9,14.720082,330.15671,983,4.25586897,-30.3596001,2.71,1.5
87.6,303.85,22.4,79.2,14.7006661,329.958743,988,4.25653525,-28.9582489,2.81,1.52
87.6,303.9,22.4,79.3,14.720082,329.943159,994,4.25430012,-29.1229482,2.83,1.49
87.7,303.96,22.4,79.4,14.7492044,329.901319,998,4.25095524,-27.4790587,2.94,1.5
87.6,303.99,22.4,79.4,14.7589115,329.796294,1003,4.24984236,-27.6114346,2.96,1.46
87.6,303.94,22.3,79.4,14.6812494,329.250212,1008,4.25720461,-26.4614559,3.07,1.46
87.5,303.99,22.3,79.4,14.6812494,329.118887,1012,4.25720461,-26.5664617,3.09,1.41
87.5,303.93,22.2,79.6,14.6424137,328.803898,1017,4.26012394,-27.00101,3.12,1.36
87.4,303.88,22.1,79.9,14.613285,328.602496,1022,4.26193023,-25.8882184,3.23,1.35
87.2,303.93,22.1,80.2,14.6812494,328.812583,1027,4.25406392,-25.9811707,3.25,1.29
87.1,303.88,22,80.5,14.6521229,328.58153,1032,4.25585751,-24.9473148,3.37,1.27
87.1,303.94,22,80.8,14.720082,328.763435,1038,4.24802212,-25.060171,3.39,1.22
87,303.89,21.9,81,14.6715408,328.416423,1044,4.25204237,-25.4873483,3.41,1.16
87.1,303.94,21.9,81.1,14.7006661,328.397526,1049,4.24868499,-25.5954785,3.43,1.11
87,303.9,21.8,81.3,14.6521229,328.049643,1055,4.25271399,-24.6393003,3.54,1.08
87,303.94,21.8,81.4,14.6812494,328.030092,1059,4.24935094,-24.7194057,3.55,1.03
87,303.88,21.7,81.6,14.6327043,327.733988,1064,4.25338872,-25.1084821,3.57,0.98
87.1,303.93,21.7,81.8,14.6812494,327.825175,1068,4.24777943,-25.1805043,3.58,0.93
86.9,303.98,21.7,82,14.720082,327.916362,1073,4.24331089,-25.2804103,3.59,0.88
86.8,303.91,21.6,82.1,14.6618319,327.506808,1078,4.24844779,-25.6786748,3.61,0.83
86.7,303.96,21.6,82.2,14.6812494,327.485957,1082,4.24620766,-25.764895,3.62,0.79
86.8,303.91,21.5,82.3,14.6229948,327.050484,1087,4.25136739,-26.1667445,3.62,0.74
86.9,303.96,21.5,82.5,14.6618319,327.112835,1092,4.24687533,-26.2688205,3.63,0.69
86.9,303.91,21.4,82.8,14.6424137,326.896331,1098,4.24754611,-26.6804115,3.64,0.65
87,303.86,21.3,83.1,14.613285,326.652142,1103,4.24934522,-27.0749891,3.65,0.6
87,303.92,21.3,83.5,14.6909578,326.929979,1109,4.24037293,-27.1851526,3.66,0.54
87,303.87,21.2,83.8,14.6618319,326.708396,1114,4.24215641,-26.1508648,3.77,0.5
87,303.92,21.2,84,14.7006661,326.793375,1119,4.23768374,-26.2504915,3.77,0.44
87.1,303.97,21.2,84.2,14.7492044,326.851991,1125,4.23211644,-26.3689421,3.78,0.36
87,304.03,21.2,84.2,14.7589115,326.693812,1130,4.2310061,-26.481657,3.79,0.28
87.1,303.99,21.1,84.2,14.6812494,326.118636,1136,4.23834491,-26.9114342,3.79,0.21
87.1,303.94,21,84.3,14.613285,325.652928,1142,4.24462153,-25.9556545,3.9,0.12
87.1,303.99,21,84.2,14.603575,325.413802,1147,4.24574718,-26.0736104,3.9,0.01
87.1,304.05,21,84.3,14.6327043,325.362736,1153,4.24237341,-24.9035144,4,-0.1
87.1,304.01,20.9,84.5,14.5938649,325.004632,1159,4.24529838,-25.2827512,3.99,-0.22
87.1,304.07,20.9,84.9,14.6715408,325.246442,1166,4.23631604,-24.1780905,4.09,-0.35
87.2,304.05,20.8,85.3,14.6618319,325.04516,1173,4.23586087,-23.3965443,4.17,-0.5
87.3,304.02,20.7,85.7,14.6521229,324.841448,1181,4.23540606,-23.7753572,4.15,-0.64
87,303.99,20.6,86,14.6229948,324.556849,1188,4.23719591,-23.034574,4.23,-0.8
86.3,304.06,20.6,86.3,14.6909578,324.686621,1195,4.22935934,-22.1043848,4.29,-0.97
85.9,304.02,20.5,86.5,14.6424137,324.294697,1202,4.23337614,-21.4646205,4.35,-1.14
86,303.99,20.4,86.7,14.603575,323.902722,1208,4.2362915,-20.8407827,4.41,-1.32
85.8,304.05,20.4,86.8,14.6229948,323.847864,1215,4.23404383,-20.0727761,4.45,-1.51
85.1,304.11,20.4,86.9,14.6521229,323.793005,1221,4.23068028,-19.3310826,4.49,-1.69
84.7,304.06,20.3,87.2,14.6229948,323.529368,1227,4.23246741,-18.8144468,4.52,-1.88
84.7,304.02,20.2,87.6,14.613285,323.367202,1233,4.23201359,-18.3192563,4.55,-2.07
84.7,303.98,20.1,88.1,14.613285,323.278371,1239,4.23043643,-17.8468481,4.57,-2.26
84.6,304.03,20.1,88.4,14.6715408,323.452222,1244,4.22371636,-17.2205639,4.59,-2.44
84.6,303.99,20,88.6,14.6229948,323.080282,1250,4.22773658,-16.8126852,4.6,-2.63
84.5,304.04,20,88.8,14.6618319,323.150913,1255,4.2232574,-16.8697458,4.53,-2.75
84.3,304.09,20,88.9,14.6909578,323.12005,1260,4.21990907,-16.3080781,4.54,-2.93
84.3,304.03,19.9,89.2,14.6521229,322.873792,1264,4.2227988,-16.5092093,4.46,-3.04
84.2,304.07,19.9,89.4,14.7006661,322.969742,1269,4.21721934,-16.5621118,4.39,-3.15
84.1,304.01,19.8,89.5,14.6327043,322.547019,1273,4.22346045,-16.1678465,4.39,-3.31
84,304.05,19.8,89.6,14.6521229,322.541442,1277,4.22122174,-16.2138379,4.32,-3.4
84,304.1,19.8,89.8,14.6909578,322.609756,1281,4.21675693,-16.2549732,4.26,-3.48
83.9,304.15,19.8,90,14.7297896,322.678069,1286,4.2123089,-16.30873,4.19,-3.56
83.4,304.19,19.8,90,14.7394971,322.572112,1291,4.2111995,-16.3697069,4.13,-3.63
82.4,304.12,19.7,89.9,14.6424137,321.948012,1295,4.22076302,-17.2024196,4.01,-3.62
81.7,304.16,19.7,89.7,14.613285,321.642366,1298,4.2241252,-17.2498774,3.96,-3.67
81.5,304.19,19.7,89.6,14.603575,321.463044,1301,4.22524805,-17.2922875,3.92,-3.71
81.5,304.22,19.7,89.6,14.603575,321.38355,1304,4.22524805,-17.9923762,3.82,-3.68
81.4,304.25,19.7,89.8,14.6424137,321.503708,1307,4.22076302,-18.0231682,3.8,-3.69
81.2,304.19,19.6,90.1,14.613285,321.280562,1311,4.22254675,-18.2364683,3.78,-3.71
